Datetime,PortfolioValue
2021-05-04T00:00:00.000000,17122836.808091544
2021-05-05T00:00:00.000000,17513330.324046604
2021-05-06T00:00:00.000000,18135776.431787446
2021-05-07T00:00:00.000000,18726127.331564914
2021-05-10T00:00:00.000000,18748889.698834002
2021-05-11T00:00:00.000000,18748374.828891702
2021-05-12T00:00:00.000000,18312202.68100719
2021-05-14T00:00:00.000000,17671058.001645736
2021-05-17T00:00:00.000000,18299932.319843687
2021-05-18T00:00:00.000000,18758017.34738129
2021-05-19T00:00:00.000000,18963197.643440366
2021-05-20T00:00:00.000000,19128585.10520771
2021-05-21T00:00:00.000000,19554001.23675769
2021-05-24T00:00:00.000000,19864461.369907264
2021-05-25T00:00:00.000000,19705579.23641549
2021-05-26T00:00:00.000000,19721526.44023911
2021-05-27T00:00:00.000000,20004439.76848224
2021-05-28T00:00:00.000000,19780134.865590528
2021-05-31T00:00:00.000000,19885023.549261827
2021-06-01T00:00:00.000000,19985184.81522037
2021-06-02T00:00:00.000000,20677254.97387854
2021-06-03T00:00:00.000000,20951423.059994984
2021-06-04T00:00:00.000000,21116411.073805757
2021-06-07T00:00:00.000000,21298773.19978673
2021-06-08T00:00:00.000000,21262806.823873628
2021-06-09T00:00:00.000000,20767398.332154952
2021-06-10T00:00:00.000000,20947810.18474011
2021-06-11T00:00:00.000000,21098886.55480952
2021-06-14T00:00:00.000000,20773844.986727577
2021-06-15T00:00:00.000000,20355273.749230996
2021-06-16T00:00:00.000000,19771419.08914594
2021-06-17T00:00:00.000000,19069683.62486045
2021-06-18T00:00:00.000000,18470419.109290287
2021-06-21T00:00:00.000000,19019969.121314555
2021-06-22T00:00:00.000000,19524865.734585144
2021-06-23T00:00:00.000000,19105965.929555662
2021-06-24T00:00:00.000000,18702836.043060504
2021-06-25T00:00:00.000000,18568475.727345042
2021-06-28T00:00:00.000000,18393036.575491324
2021-06-29T00:00:00.000000,18038082.14172532
2021-06-30T00:00:00.000000,17689562.12387528
2021-07-01T00:00:00.000000,17330404.969640993
2021-07-02T00:00:00.000000,16935276.250281453
2021-07-05T00:00:00.000000,16899657.058289357
2021-07-06T00:00:00.000000,17170516.52245339
2021-07-07T00:00:00.000000,17249349.27119804
2021-07-08T00:00:00.000000,17203735.78757555
2021-07-09T00:00:00.000000,17336075.01741078
2021-07-12T00:00:00.000000,17266539.419962026
2021-07-13T00:00:00.000000,17192152.170670547
2021-07-14T00:00:00.000000,17023937.91019948
2021-07-15T00:00:00.000000,17139329.04180558
2021-07-16T00:00:00.000000,17256825.7645768
2021-07-19T00:00:00.000000,16822334.570991
2021-07-20T00:00:00.000000,16435726.945375567
2021-07-22T00:00:00.000000,16846302.494982883
2021-07-23T00:00:00.000000,16810337.409980077
2021-07-26T00:00:00.000000,16774783.576455224
2021-07-27T00:00:00.000000,16770896.533317573
2021-07-28T00:00:00.000000,16991091.626839884
2021-07-29T00:00:00.000000,17220089.817737877
2021-07-30T00:00:00.000000,16997356.74076933
2021-08-02T00:00:00.000000,16910624.25066865
2021-08-03T00:00:00.000000,17178605.62714216
2021-08-04T00:00:00.000000,17198339.573011354
2021-08-05T00:00:00.000000,17293583.297398172
2021-08-06T00:00:00.000000,17300236.90266747
2021-08-09T00:00:00.000000,17064522.104048867
2021-08-10T00:00:00.000000,16522094.031002976
2021-08-11T00:00:00.000000,16625258.075480234
2021-08-12T00:00:00.000000,16859185.128482718
2021-08-13T00:00:00.000000,16948005.792075664
2021-08-16T00:00:00.000000,17117730.019055072
2021-08-17T00:00:00.000000,17204232.887679555
2021-08-18T00:00:00.000000,17352029.072950304
2021-08-20T00:00:00.000000,16994765.92855282
2021-08-23T00:00:00.000000,17072072.23383698
2021-08-24T00:00:00.000000,17783455.36834018
2021-08-25T00:00:00.000000,18320046.35528459
2021-08-26T00:00:00.000000,18588979.079655763
2021-08-27T00:00:00.000000,18752063.86785485
2021-08-30T00:00:00.000000,19305348.374550074
2021-08-31T00:00:00.000000,19689348.011875317
2021-09-01T00:00:00.000000,19859686.09688585
2021-09-02T00:00:00.000000,20235409.85500714
2021-09-03T00:00:00.000000,20439249.55738392
2021-09-06T00:00:00.000000,20096140.223958723
2021-09-07T00:00:00.000000,19821096.19267422
2021-09-08T00:00:00.000000,20121638.343547348
2021-09-09T00:00:00.000000,20374589.09682568
2021-09-13T00:00:00.000000,20496328.67533147
2021-09-14T00:00:00.000000,20880098.506981686
2021-09-15T00:00:00.000000,21160948.27485992
2021-09-16T00:00:00.000000,21271689.972225312
2021-09-17T00:00:00.000000,20781906.59934165
2021-09-20T00:00:00.000000,20082878.475232415
2021-09-21T00:00:00.000000,20299513.417625587
2021-09-22T00:00:00.000000,20243971.712831467
