Datetime,PortfolioValue
2023-09-26T00:00:00.000000,36807575.97771461
2023-09-27T00:00:00.000000,37047904.662178904
2023-09-28T00:00:00.000000,36924659.754390284
2023-09-29T00:00:00.000000,36823808.89948343
2023-10-03T00:00:00.000000,36885284.48782311
2023-10-04T00:00:00.000000,36172066.42435306
2023-10-05T00:00:00.000000,36400220.84939207
2023-10-06T00:00:00.000000,36543005.01610536
2023-10-09T00:00:00.000000,36702300.51115446
2023-10-10T00:00:00.000000,36793310.89622411
2023-10-11T00:00:00.000000,36995861.32114403
2023-10-12T00:00:00.000000,37349040.57360208
2023-10-13T00:00:00.000000,37178932.380884245
2023-10-16T00:00:00.000000,36854003.44189547
2023-10-17T00:00:00.000000,37094638.87467592
2023-10-18T00:00:00.000000,37200552.08266604
2023-10-19T00:00:00.000000,37215236.25228177
2023-10-20T00:00:00.000000,38106118.08499244
2023-10-23T00:00:00.000000,36828153.56301908
2023-10-25T00:00:00.000000,35518548.7991306
2023-10-26T00:00:00.000000,34948335.438673615
2023-10-27T00:00:00.000000,36429205.59175566
2023-10-30T00:00:00.000000,36681292.36175908
2023-10-31T00:00:00.000000,36702952.2458789
2023-11-01T00:00:00.000000,36567393.152505666
2023-11-02T00:00:00.000000,36747217.53380883
2023-11-03T00:00:00.000000,36967502.6066469
2023-11-06T00:00:00.000000,37300796.11207073
2023-11-07T00:00:00.000000,37930212.68684282
2023-11-08T00:00:00.000000,38373596.93312219
2023-11-09T00:00:00.000000,39002591.51174016
2023-11-10T00:00:00.000000,39205265.161916845
2023-11-12T00:00:00.000000,39381239.44595923
2023-11-13T00:00:00.000000,39591016.166941494
2023-11-15T00:00:00.000000,40747148.13730112
2023-11-16T00:00:00.000000,41115615.31288314
2023-11-17T00:00:00.000000,40946807.300121956
2023-11-20T00:00:00.000000,41575317.97565739
2023-11-21T00:00:00.000000,41814911.542774364
2023-11-22T00:00:00.000000,43428880.674675785
2023-11-23T00:00:00.000000,43471051.23688904
2023-11-24T00:00:00.000000,42570012.63994223
2023-11-28T00:00:00.000000,42889117.05253056
2023-11-29T00:00:00.000000,42835962.49334082
2023-11-30T00:00:00.000000,43747749.56725557
2023-12-01T00:00:00.000000,43717051.58084814
2023-12-04T00:00:00.000000,43842989.31217441
2023-12-05T00:00:00.000000,44113239.765600584
2023-12-06T00:00:00.000000,43536557.751368254
2023-12-07T00:00:00.000000,43353318.902781405
2023-12-08T00:00:00.000000,43436945.279352166
2023-12-11T00:00:00.000000,43663300.711985834
2023-12-12T00:00:00.000000,43809910.34184319
2023-12-13T00:00:00.000000,44168268.504471704
2023-12-14T00:00:00.000000,45332553.63249804
2023-12-15T00:00:00.000000,45072805.031644404
2023-12-18T00:00:00.000000,44761715.139140725
2023-12-19T00:00:00.000000,45072717.79914637
2023-12-20T00:00:00.000000,43818624.6492405
2023-12-21T00:00:00.000000,45326122.76767897
2023-12-22T00:00:00.000000,45279595.092768356
2023-12-26T00:00:00.000000,45595426.14106628
2023-12-27T00:00:00.000000,45130003.3132783
2023-12-28T00:00:00.000000,44951965.612700984
2023-12-29T00:00:00.000000,44899188.8582546
2024-01-01T00:00:00.000000,44837163.79873566
2024-01-02T00:00:00.000000,44332973.58467649
2024-01-03T00:00:00.000000,44459186.36027721
2024-01-04T00:00:00.000000,44816374.66915047
2024-01-05T00:00:00.000000,44536255.68307128
2024-01-08T00:00:00.000000,43726565.34196763
2024-01-09T00:00:00.000000,43664872.89181264
2024-01-10T00:00:00.000000,43847317.271279745
2024-01-11T00:00:00.000000,43963858.01331811
2024-01-12T00:00:00.000000,43723066.052303
2024-01-15T00:00:00.000000,43115111.02436343
2024-01-16T00:00:00.000000,42885877.12243013
2024-01-17T00:00:00.000000,43194092.24288848
2024-01-18T00:00:00.000000,42906819.648519516
2024-01-19T00:00:00.000000,43016884.13977693
2024-01-20T00:00:00.000000,42862952.815298304
2024-01-23T00:00:00.000000,42055460.83221977
2024-01-24T00:00:00.000000,42340157.69680226
2024-01-25T00:00:00.000000,42845085.52182448
2024-01-29T00:00:00.000000,42856460.717803344
2024-01-30T00:00:00.000000,42253419.77541502
2024-01-31T00:00:00.000000,42469947.17880231
2024-02-01T00:00:00.000000,42067581.192406684
2024-02-02T00:00:00.000000,42395375.802255735
2024-02-05T00:00:00.000000,41676049.369096234
2024-02-06T00:00:00.000000,42311474.98632416
2024-02-07T00:00:00.000000,43284533.69490188
2024-02-08T00:00:00.000000,42678204.48499641
